time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-11-24T05:24:56.225Z,62.2387,-150.4018,53,1.5,ml,,,,0.46,ak,ak14402896,2016-11-24T05:37:14.831Z,"17km WSW of Talkeetna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2016-11-24T04:52:10.210Z,19.3831673,-155.2415009,2.74,2.01,ml,22,117,0.009549,0.16,hv,hv61493096,2016-11-24T04:57:52.620Z,"5km S of Volcano, Hawaii",earthquake,0.24,0.27,0.18,11,automatic,hv,hv
2016-11-24T04:48:10.050Z,37.2384,141.243,24.84,4.8,mb,,134,0.725,0.89,us,us10007c0i,2016-11-24T05:36:31.976Z,"34km SE of Namie, Japan",earthquake,6,5.8,0.077,52,reviewed,us,us
2016-11-24T04:46:45.578Z,62.3102,-148.8638,30.8,1.4,ml,,,,0.44,ak,ak14402204,2016-11-24T05:02:44.382Z,"53km ENE of Y, Alaska",earthquake,,0.4,,,automatic,ak,ak
2016-11-24T04:43:43.027Z,64.918,-149.115,15.7,1.2,ml,,,,0.65,ak,ak14402202,2016-11-24T04:55:25.747Z,"37km N of North Nenana, Alaska",earthquake,,0.1,,,automatic,ak,ak
2016-11-24T03:49:59.850Z,48.0515,-120.7196667,8.34,1.07,ml,8,161,0.2239,0.11,uw,uw61219622,2016-11-24T04:37:16.790Z,"41km WNW of Granite Falls, Washington",earthquake,0.42,1.69,0.106,4,reviewed,uw,uw
2016-11-24T03:33:10.010Z,46.6046667,-112.2451667,5,1.33,ml,15,87,0.155,0.17,mb,mb80190769,2016-11-26T15:23:59.220Z,"10km W of Helena West Side, Montana",earthquake,0.37,31.61,0.004,2,reviewed,mb,mb
2016-11-24T03:28:19.765Z,63.5791,-151.0516,7.5,1.5,ml,,,,0.27,ak,ak14402076,2016-11-24T03:46:54.053Z,"106km WNW of Cantwell, Alaska",earthquake,,0.2,,,automatic,ak,ak
2016-11-24T03:06:34.520Z,33.7088333,-116.8153333,16.01,1.11,ml,40,43,0.08316,0.19,ci,ci37748656,2016-11-28T14:58:18.755Z,"8km ESE of Valle Vista, CA",earthquake,0.3,0.45,0.2,27,reviewed,ci,ci
2016-11-24T02:56:44.150Z,35.0403333,-118.4708333,1.39,1.26,ml,17,84,0.1171,0.18,ci,ci37748648,2016-11-28T15:00:04.119Z,"10km S of Tehachapi, CA",earthquake,0.38,0.89,0.126,28,reviewed,ci,ci
2016-11-24T02:55:02.751Z,64.2336,-148.5296,4.1,1.1,ml,,,,0.51,ak,ak14401297,2016-11-24T03:03:53.728Z,"47km NNE of Healy, Alaska",earthquake,,2.5,,,automatic,ak,ak
2016-11-24T02:51:26.530Z,32.2356667,-115.611,14.11,2.72,ml,26,109,0.3174,0.19,ci,ci37748640,2016-11-28T17:56:13.835Z,"38km S of Progreso, B.C., MX",earthquake,0.27,0.88,0.166,71,reviewed,ci,ci
2016-11-24T02:39:41.877Z,60.6444,-151.2845,50,1.4,ml,,,,0.35,ak,ak14401290,2016-11-24T02:50:50.242Z,"5km S of Nikiski, Alaska",earthquake,,1.7,,,automatic,ak,ak
2016-11-24T02:33:16.473Z,60.8539,-151.5176,72.7,2.7,ml,,,,0.69,ak,ak14401253,2016-11-24T02:57:07.027Z,"22km NW of Nikiski, Alaska",earthquake,,0.5,,,automatic,ak,ak
2016-11-24T02:30:08.410Z,38.8398323,-122.8318329,1.41,1.06,md,13,108,0.003112,0.04,nc,nc72728915,2016-11-24T02:31:47.031Z,"9km WNW of Cobb, California",earthquake,0.28,0.52,0.15,5,automatic,nc,nc
2016-11-24T01:57:37.520Z,36.1586667,-89.692,8.87,3.3,mlg,64,27,0.03943,0.18,nm,nm60140077,2016-11-26T13:45:49.888Z,"6km WSW of Caruthersville, Missouri",earthquake,0.27,0.46,,135,reviewed,nm,nm
2016-11-24T01:45:58.350Z,35.0416667,-118.4686667,2.01,1.96,ml,32,38,0.1161,0.25,ci,ci37748624,2016-11-28T15:01:25.171Z,"10km S of Tehachapi, CA",earthquake,0.35,0.93,0.127,28,reviewed,ci,ci
2016-11-24T01:32:16.490Z,38.8255005,-122.800499,2.21,1,md,11,91,0.007769,0.03,nc,nc72728900,2016-11-24T01:48:02.109Z,"6km W of Cobb, California",earthquake,0.38,0.71,0.11,5,automatic,nc,nc
2016-11-24T01:22:29.309Z,61.5641,-150.8436,64.9,1.3,ml,,,,0.2,ak,ak14400473,2016-11-24T02:44:33.437Z,"47km W of Big Lake, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2016-11-24T00:54:10.462Z,62.34,-149.5146,45,1.5,ml,,,,0.44,ak,ak14399732,2016-11-24T00:59:06.108Z,"26km NE of Y, Alaska",earthquake,,1,,,automatic,ak,ak
2016-11-24T00:53:32.600Z,18.0884,-64.7331,15,2,Md,5,190.8,0.24434176,0.25,pr,pr16329000,2016-11-24T03:58:31.454Z,"34km SE of Charlotte Amalie, U.S. Virgin Islands",earthquake,1.3,2.9,0,4,reviewed,pr,pr
2016-11-24T00:50:16.841Z,60.3794,-152.1173,83,1.8,ml,,,,0.39,ak,ak14399720,2016-11-24T01:04:50.930Z,"36km ESE of Redoubt Volcano, Alaska",earthquake,,1,,,automatic,ak,ak
2016-11-24T00:40:58.377Z,63.5416,-147.6568,2.1,1.6,ml,,,,0.6,ak,ak14399703,2016-11-24T00:53:20.738Z,"66km ENE of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2016-11-24T00:36:54.083Z,39.3761,-119.7922,8.2,1.3,ml,19,69.43,0.026,0.1373,nn,nn00567489,2016-11-24T18:09:57.366Z,"14km WNW of Virginia City, Nevada",earthquake,,1,0.2,8,reviewed,nn,nn
2016-11-24T00:35:10.110Z,31.7602,138.202,350.12,5.2,mb,,72,1.919,0.76,us,us10007by5,2016-11-24T00:53:09.040Z,"210km SW of Hachijo-jima, Japan",earthquake,7.8,6.8,0.026,480,reviewed,us,us
2016-11-24T00:34:59.720Z,33.7971667,-116.0471667,2.15,1.19,ml,31,65,0.1452,0.2,ci,ci37748600,2016-11-28T15:02:37.970Z,"18km NE of Coachella, CA",earthquake,0.32,0.63,0.125,27,reviewed,ci,ci
2016-11-24T00:27:17.212Z,63.5418,-147.7439,0,1.9,ml,,,,0.65,ak,ak14399676,2016-11-24T00:35:13.988Z,"62km ENE of Cantwell, Alaska",earthquake,,0.2,,,automatic,ak,ak
2016-11-24T00:00:52.084Z,64.9892,-147.234,0,1.1,ml,,,,0.85,ak,ak14399666,2016-11-24T00:12:04.379Z,"25km NNE of Badger, Alaska",earthquake,,28.2,,,automatic,ak,ak
2016-11-23T23:55:25.420Z,35.9866,-96.7987,4.19,2.5,mb_lg,,49,0.007,0.15,us,us10007bxw,2016-11-25T05:54:13.271Z,"2km W of Cushing, Oklahoma",earthquake,1.6,2.7,0.18,8,reviewed,us,us
2016-11-23T23:51:27.378Z,61.267,-147.6466,2.4,1.7,ml,,,,0.97,ak,ak14399020,2016-11-24T00:01:49.260Z,"71km WNW of Valdez, Alaska",earthquake,,0.5,,,automatic,ak,ak
2016-11-23T23:48:40.300Z,17.4004,-66.501,23,3,Md,13,237.6,0.67373646,0.28,pr,pr16328014,2016-11-24T03:40:29.095Z,"63km S of Santa Isabel, Puerto Rico",earthquake,1.2,18.1,0,11,reviewed,pr,pr
2016-11-23T23:39:49.802Z,61.1519,-140.0172,0,1.8,ml,,,,0.7,ak,ak14399012,2016-11-23T23:48:53.300Z,"142km WNW of Haines Junction, Canada",earthquake,,0.5,,,automatic,ak,ak
2016-11-23T23:35:25.781Z,38.7164,-118.7973,13.1,1.2,ml,10,93.54,0.232,0.15,nn,nn00567483,2016-11-24T16:06:01.733Z,"26km NW of Hawthorne, Nevada",earthquake,,3.9,0.24,3,reviewed,nn,nn
2016-11-23T23:30:49.190Z,33.0605,-114.9805,-0.36,1.5,ml,9,85,0.08806,0.18,ci,ci37748576,2016-11-28T16:51:22.180Z,"46km NNW of Los Algodones, B.C., MX",quarry blast,0.57,31.61,0.14,8,reviewed,ci,ci
2016-11-23T23:16:09.371Z,39.384,-119.7957,7.3,1,ml,12,57.58,0.025,0.1172,nn,nn00567474,2016-11-24T16:04:35.714Z,"15km WNW of Virginia City, Nevada",earthquake,,1.1,0.26,10,reviewed,nn,nn
2016-11-23T23:14:32.940Z,39.385,-119.7941,7.6,1,ml,13,82.52,0.023,0.1233,nn,nn00567473,2016-11-24T16:04:13.823Z,"15km NW of Virginia City, Nevada",earthquake,,1.1,0.3,9,reviewed,nn,nn
2016-11-23T23:02:03.100Z,18.0035,-65.3731,14,2.1,Md,6,226.8,0.1940361,0.23,pr,pr16328013,2016-11-24T00:39:14.826Z,"14km SE of Esperanza, Puerto Rico",earthquake,1.2,2,0,4,reviewed,pr,pr
2016-11-23T22:41:13.470Z,36.8956667,-121.616,-0.09,1.05,md,16,129,0.02228,0.17,nc,nc72728870,2016-11-24T07:57:09.923Z,"1km SE of Quarry near Aromas, CA",quarry blast,0.35,31.61,0.086,9,reviewed,nc,nc
2016-11-23T22:23:42.090Z,36.8768333,-113.0473333,22.32,1.1,ml,5,185,0.2072,0.05,uu,uu60171557,2016-11-25T22:46:57.930Z,"14km SSW of Colorado City, Arizona",earthquake,0.58,1.26,0.126,3,reviewed,uu,uu
2016-11-23T22:18:43.100Z,18.9395,-64.0335,7,2.2,Md,3,345.6,0.92436643,0.07,pr,pr16328012,2016-11-24T00:25:57.314Z,"84km NE of Road Town, British Virgin Islands",earthquake,7.8,7.5,0,3,reviewed,pr,pr
2016-11-23T22:16:59.189Z,59.274,-155.3828,35.8,2.6,ml,,,,0.57,ak,ak14398317,2016-11-23T22:25:26.563Z,"59km SSW of Old Iliamna, Alaska",earthquake,,4.5,,,automatic,ak,ak
2016-11-23T22:15:38.480Z,54.5184,-160.7559,33.66,5.1,mb,,126,0.746,0.97,us,us10007bxa,2016-11-24T00:23:54.152Z,"82km WSW of Chernabura Island, Alaska",earthquake,5.3,4.9,0.056,104,reviewed,us,us
2016-11-23T22:10:25.910Z,32.0971667,-116.4156667,24.34,1.97,ml,17,93,0.3009,0.15,ci,ci37748456,2016-11-23T22:46:41.201Z,"32km NE of Ensenada, B.C., MX",earthquake,0.37,1.22,0.133,24,reviewed,ci,ci
2016-11-23T21:54:09.460Z,46.836,-120.6408333,7.98,1.37,ml,5,197,0.0891,0.11,uw,uw61219562,2016-11-23T23:29:46.920Z,"17km NNE of Tieton, Washington",earthquake,1.37,0.74,0.328,9,reviewed,uw,uw
2016-11-23T21:48:55.900Z,37.6496667,-118.913,2,1.07,md,19,58,0.007747,0.06,nc,nc72728855,2016-11-24T07:55:02.041Z,"5km E of Mammoth Lakes, California",earthquake,0.28,0.43,0.381,16,reviewed,nc,nc
2016-11-23T21:39:35.730Z,37.6401667,-119.4561667,14.63,1.57,md,14,61,0.299,0.2,nc,nc72728850,2016-11-24T07:43:03.017Z,"15km SE of Yosemite Valley, California",earthquake,0.73,3.58,0.28,15,reviewed,nc,nc
2016-11-23T21:39:10.935Z,60.4849,-151.1353,50.1,2.8,ml,,,,0.73,ak,ak14397652,2016-11-23T21:57:34.112Z,"4km W of Soldotna, Alaska",earthquake,,0.8,,,automatic,ak,ak
2016-11-23T21:36:19.770Z,37.6506667,-118.9126667,1.95,1.01,md,20,47,0.006904,0.05,nc,nc72728840,2016-11-24T02:00:03.143Z,"5km E of Mammoth Lakes, California",earthquake,0.3,0.37,0.307,15,reviewed,nc,nc
2016-11-23T21:29:38.720Z,39.4341,-119.7771,10.1,1.7,ml,24,89.63,0.045,0.1143,nn,nn00567450,2016-11-27T00:53:04.850Z,"11km SSE of Reno, Nevada",earthquake,,0.7,0.22,11,reviewed,nn,nn
2016-11-23T21:23:37.350Z,37.2451,141.2964,10,5.6,mb,,97,0.741,1.15,us,us10007bwb,2016-11-25T00:43:41.028Z,"37km SE of Namie, Japan",earthquake,4.8,1.8,0.027,476,reviewed,us,us
2016-11-23T20:17:44.800Z,39.729,-111.2355,1.66,1.65,md,5,137,0.09202,0.09,uu,uu60171512,2016-11-23T20:51:54.280Z,"20km ENE of Fairview, Utah",earthquake,0.62,31.61,0.333,4,reviewed,uu,uu
2016-11-23T20:10:15.890Z,35.0083333,-118.1965,-0.86,1.02,ml,14,106,0.1204,0.22,ci,ci37748416,2016-11-23T22:02:18.966Z,"5km SSW of Mojave, CA",quarry blast,0.63,31.61,0.052,6,reviewed,ci,ci
2016-11-23T20:09:15.730Z,38.84,-122.8283333,2.64,1.51,md,42,51,0.005762,0.05,nc,nc72728820,2016-11-23T23:01:02.035Z,"9km WNW of Cobb, California",earthquake,0.14,0.22,0.225,11,reviewed,nc,nc
2016-11-23T20:09:13.100Z,18.6096,-66.2545,68,2.5,Md,5,244.8,0.50485319,0.31,pr,pr16328011,2016-11-23T23:50:58.359Z,"16km N of Dorado, Puerto Rico",earthquake,4.2,3.4,0,4,reviewed,pr,pr
2016-11-23T20:04:39.560Z,19.3838329,-155.2855072,1.9,1.94,ml,17,162,0.004475,0.12,hv,hv61492466,2016-11-23T20:10:20.760Z,"7km SW of Volcano, Hawaii",earthquake,0.17,0.21,0.16,4,automatic,hv,hv
2016-11-23T20:04:30.000Z,45.9926667,-112.4711667,-2,1.29,ml,9,98,0.171,0.18,mb,mb80190699,2016-11-23T20:12:27.200Z,"5km ESE of Butte, Montana",quarry blast,0.75,31.61,0.252,2,reviewed,mb,mb
2016-11-23T19:58:02.886Z,63.0893,-149.6157,19,1.4,ml,,,,0.13,ak,ak14396999,2016-11-23T20:02:31.920Z,"47km SW of Cantwell, Alaska",earthquake,,0.2,,,automatic,ak,ak
2016-11-23T19:52:23.012Z,61.6222,-149.891,41.4,1.5,ml,,,,0.54,ak,ak14396997,2016-11-23T20:02:31.681Z,"3km WSW of Houston, Alaska",earthquake,,0.8,,,automatic,ak,ak
2016-11-23T19:50:37.230Z,34.177,-116.8308333,10.18,1.92,ml,74,30,0.1131,0.16,ci,ci37748400,2016-11-23T22:27:52.740Z,"9km S of Big Bear City, CA",earthquake,0.14,0.5,0.165,90,reviewed,ci,ci
2016-11-23T19:39:04.040Z,34.02,-116.626,11.52,1.61,ml,67,29,0.02595,0.12,ci,ci37748384,2016-11-23T22:37:22.319Z,"5km SW of Morongo Valley, CA",earthquake,0.12,0.38,0.121,67,reviewed,ci,ci
2016-11-23T19:32:49.320Z,40.7855,-122.1731667,15.37,2.11,md,32,40,0.1018,0.11,nc,nc72728800,2016-11-23T22:50:02.014Z,"16km NNE of Bella Vista, California",earthquake,0.26,0.52,0.204,30,reviewed,nc,nc
2016-11-23T19:20:10.950Z,36.5376667,-89.6138333,9.4,2.07,md,24,40,0.04306,0.05,nm,nm60140037,2016-11-24T03:18:15.057Z,"6km S of Lilbourn, Missouri",earthquake,0.91,0.64,0.102,11,reviewed,nm,nm
2016-11-23T19:10:58.638Z,61.3449,-149.3312,24.4,1.8,ml,,,,0.86,ak,ak14396992,2016-11-23T19:17:22.013Z,"23km SE of Knik-Fairview, Alaska",earthquake,,0.2,,,automatic,ak,ak
2016-11-23T18:40:39.622Z,63.3036,-150.6701,0,1.5,ml,,,,0.64,ak,ak14396989,2016-11-23T18:51:30.173Z,"86km W of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2016-11-23T18:29:23.874Z,61.6617,-149.4271,37.9,1.5,ml,,,,0.36,ak,ak14396987,2016-11-23T18:35:02.904Z,"3km N of Tanaina, Alaska",earthquake,,0.8,,,automatic,ak,ak
2016-11-23T18:25:35.700Z,19.1016,-67.6563,26,2.7,Md,7,259.2,0.90190855,0.18,pr,pr16328010,2016-11-23T19:20:10.917Z,"89km NW of San Antonio, Puerto Rico",earthquake,1.5,14.8,0,7,reviewed,pr,pr
2016-11-23T18:20:53.160Z,38.8253333,-122.7988333,2.2,1.85,md,51,48,0.008991,0.04,nc,nc72728780,2016-11-23T20:11:02.306Z,"6km W of Cobb, California",earthquake,0.13,0.18,0.318,20,reviewed,nc,nc
2016-11-23T18:18:54.100Z,62.8454,-150.5105,96.4,1.8,ml,,,,0.22,ak,ak14396984,2016-11-23T18:29:20.289Z,"61km NNW of Talkeetna, Alaska",earthquake,,0.9,,,automatic,ak,ak
2016-11-23T18:06:25.680Z,39.4255,-110.335,-2.24,1.84,md,5,138,0.007794,0.05,uu,uu60171487,2016-11-23T20:20:32.130Z,"15km SSE of East Carbon City, Utah",earthquake,0.83,1.74,0.215,5,reviewed,uu,uu
2016-11-23T18:05:02.042Z,61.546,-150.4062,48.2,1.4,ml,,,,0.49,ak,ak14396983,2016-11-23T18:10:22.147Z,"24km W of Big Lake, Alaska",earthquake,,0.5,,,automatic,ak,ak
2016-11-23T17:50:53.790Z,19.0283337,-155.4315033,37.09,2.04,md,33,214,0.1297,0.19,hv,hv61492391,2016-11-23T17:54:15.980Z,"20km SSE of Pahala, Hawaii",earthquake,0.83,1.21,0.15,3,automatic,hv,hv
2016-11-23T17:40:13.172Z,64.4726,-149.3915,17.9,1.3,ml,,,,0.35,ak,ak14396980,2016-11-23T17:55:35.841Z,"17km SW of North Nenana, Alaska",earthquake,,0.1,,,automatic,ak,ak
2016-11-23T17:17:30.820Z,4.54,126.4344,98.15,4.9,mb,,80,2.653,1.13,us,us10007btg,2016-11-23T17:27:58.040Z,"143km SE of Sarangani, Philippines",earthquake,7,7.6,0.112,25,reviewed,us,us
2016-11-23T17:01:12.999Z,60.68,-152.4621,105.7,2.2,ml,,,,0.53,ak,ak14396323,2016-11-23T17:09:27.774Z,"26km NE of Redoubt Volcano, Alaska",earthquake,,2,,,automatic,ak,ak
2016-11-23T16:58:17.710Z,37.5266667,-118.8371667,3.93,1.05,md,18,190,0.06357,0.14,nc,nc72728765,2016-11-23T17:40:02.892Z,"18km SE of Mammoth Lakes, California",earthquake,0.42,0.93,0.137,12,reviewed,nc,nc
2016-11-23T16:56:24.000Z,-22.544,-68.722,115.2,4.2,mwr,,,,0.97,us,us10007bt5,2016-11-28T00:14:35.040Z,"23km ESE of Calama, Chile",earthquake,4.9,5,,,reviewed,guc,guc
2016-11-23T16:55:38.040Z,46.0488333,-120.4958333,19.47,1.94,ml,15,115,0.2455,0.22,uw,uw61219462,2016-11-23T23:51:53.470Z,"35km NE of Goldendale, Washington",earthquake,0.54,0.78,0.133,9,reviewed,uw,uw
2016-11-23T16:43:33.050Z,-29.8377,-71.4988,46.33,4.2,mwr,,177,0.24,0.72,us,us10007bsz,2016-11-28T00:03:28.040Z,"19km NW of Coquimbo, Chile",earthquake,3.3,9,,,reviewed,us,guc
2016-11-23T16:43:23.508Z,63.0099,-150.748,111.3,2.3,ml,,,,0.64,ak,ak14396312,2016-11-23T17:04:15.541Z,"83km NNW of Talkeetna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2016-11-23T16:21:34.190Z,-8.3648,115.9073,41.52,4.1,mb,,86,1.739,0.76,us,us10007bsv,2016-11-27T23:47:38.396Z,"21km WNW of Karangsubagan, Indonesia",earthquake,4.6,9.7,0.145,13,reviewed,us,us
2016-11-23T16:08:43.180Z,51.7044,-179.9491,94.24,5.1,mb,,149,0.572,1.01,us,us10007bss,2016-11-23T20:49:58.592Z,"41km SE of Semisopochnoi Island, Alaska",earthquake,9.6,10.3,0.045,156,reviewed,us,us
2016-11-23T15:33:47.182Z,53.9191,-162.9696,38.3,2.4,ml,,,,0.73,ak,ak14395661,2016-11-23T23:30:34.858Z,"107km SSE of False Pass, Alaska",earthquake,,13.2,,,reviewed,ak,ak
2016-11-23T15:28:28.540Z,38.2507,-0.877,10.8,3,mb_lg,,,,0.89,us,us10007cud,2016-11-27T23:05:04.879Z,"5km W of Crevillente, Spain",earthquake,7.4,10.1,,,reviewed,mdd,mdd
2016-11-23T15:22:46.540Z,1.0613,126.3642,46.88,4.6,mb,,78,1.042,0.96,us,us10007bsl,2016-11-27T22:58:36.040Z,"115km WNW of Kota Ternate, Indonesia",earthquake,6.6,4.9,0.088,39,reviewed,us,us
2016-11-23T15:20:13.500Z,38.7586667,-122.7275,1.33,1.58,md,44,40,0.003577,0.1,nc,nc72728725,2016-11-23T22:49:02.013Z,"3km SE of The Geysers, California",earthquake,0.15,0.22,0.22,12,reviewed,nc,nc
2016-11-23T14:58:18.078Z,65.4605,-144.7232,0.9,2.2,ml,,,,0.53,ak,ak14395657,2016-11-23T15:12:02.183Z,"1km SW of Circle Hot Springs Station, Alaska",earthquake,,0.2,,,automatic,ak,ak
2016-11-23T14:56:03.450Z,36.107,-117.859,2.27,1.17,ml,22,54,0.01108,0.15,ci,ci37748160,2016-11-23T17:01:35.676Z,"11km NE of Coso Junction, CA",earthquake,0.2,0.14,0.206,17,reviewed,ci,ci
2016-11-23T14:52:07.976Z,64.8544,-147.2514,6.5,1.1,ml,,,,0.33,ak,ak14395655,2016-11-23T15:06:19.482Z,"12km NNE of North Pole, Alaska",earthquake,,0.7,,,automatic,ak,ak
2016-11-23T14:46:09.047Z,65.0916,-148.6376,19.4,1.2,ml,,,,0.4,ak,ak14395653,2016-11-23T14:54:54.603Z,"40km NW of Ester, Alaska",earthquake,,0.3,,,automatic,ak,ak
2016-11-23T14:45:04.182Z,60.6922,-147.3852,4.3,2.6,ml,,,,0.81,ak,ak14395648,2016-11-23T14:54:54.831Z,"71km E of Whittier, Alaska",earthquake,,0.3,,,automatic,ak,ak
2016-11-23T14:33:39.060Z,19.0206661,-155.4198303,39.28,2.21,md,32,215,0.1399,0.22,hv,hv61492246,2016-11-23T14:36:54.130Z,"21km SSE of Pahala, Hawaii",earthquake,0.76,1.09,,3,automatic,hv,hv
2016-11-23T14:30:09.800Z,18.7238,-64.5572,23,2.3,Md,4,327.6,0.44017449,0.12,pr,pr16328009,2016-11-23T17:26:03.645Z,"34km N of Road Town, British Virgin Islands",earthquake,2.9,11.7,0,4,reviewed,pr,pr
2016-11-23T14:27:06.510Z,44.5598333,-114.6351667,10.5,1.34,ml,5,173,0.462,0.03,mb,mb80190679,2016-11-23T16:32:19.310Z,"32km W of Challis, Idaho",earthquake,0.76,1.48,0.327,5,reviewed,mb,mb
2016-11-23T14:23:37.630Z,38.8218333,-122.842,2.6,1.25,md,39,66,0.01294,0.06,nc,nc72728720,2016-11-23T22:30:01.979Z,"8km NW of The Geysers, California",earthquake,0.14,0.21,0.176,9,reviewed,nc,nc
2016-11-23T14:08:38.270Z,36.0028333,-120.575,13.26,1.02,md,30,74,0.03006,0.07,nc,nc72728715,2016-11-23T22:07:01.916Z,"24km SW of Coalinga, California",earthquake,0.45,0.24,0.427,14,reviewed,nc,nc
2016-11-23T14:04:51.110Z,38.8236656,-122.7985001,1.35,1.08,md,20,74,0.009045,0.02,nc,nc72728710,2016-11-23T14:20:03.361Z,"6km W of Cobb, California",earthquake,0.2,0.33,0.2,6,automatic,nc,nc
2016-11-23T13:27:50.065Z,65.4646,-144.9557,1.1,1.9,ml,,,,1.01,ak,ak14395641,2016-11-23T13:40:06.005Z,"12km W of Circle Hot Springs Station, Alaska",earthquake,,0.3,,,automatic,ak,ak
2016-11-23T12:56:54.200Z,18.9494,-65.0773,49,3,Md,9,248.4,0.60636282,0.14,pr,pr16328008,2016-11-23T17:24:53.416Z,"68km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.5,5,0,8,reviewed,pr,pr
2016-11-23T12:55:12.000Z,19.0112,-65.0579,32,2,Md,3,309.6,0.72763538,0.11,pr,pr16328007,2016-11-23T17:23:23.081Z,"75km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.3,9.8,0,3,reviewed,pr,pr
2016-11-23T12:41:08.306Z,60.6021,-147.5908,10,1.7,ml,,,,0.6,ak,ak14395638,2016-11-23T21:34:52.839Z,"62km ESE of Whittier, Alaska",earthquake,,0,,,reviewed,ak,ak
2016-11-23T12:41:05.874Z,62.9939,-150.8789,114.2,1.9,ml,,,,0.53,ak,ak14395636,2016-11-23T12:47:50.491Z,"84km NNW of Talkeetna, Alaska",earthquake,,1,,,automatic,ak,ak
2016-11-23T12:20:11.474Z,60.8066,-151.4021,63.1,1.3,ml,,,,0.3,ak,ak14395622,2016-11-23T21:15:03.744Z,"14km NNW of Nikiski, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2016-11-23T12:14:40.230Z,38.5375,43.8134,10,4.5,mb,,55,0.634,0.85,us,us10007bs5,2016-11-23T21:30:41.040Z,"20km SW of Ozalp, Turkey",earthquake,4.5,1.9,0.075,53,reviewed,us,us
2016-11-23T12:14:25.557Z,62.2361,-150.0759,36.2,1.9,ml,,,,0.77,ak,ak14395620,2016-11-23T12:24:17.873Z,"9km S of Talkeetna, Alaska",earthquake,,3.1,,,automatic,ak,ak
2016-11-23T11:35:08.200Z,18.075,-65.0274,13,1.6,Md,5,226.8,0.28386763,0.28,pr,pr16328006,2016-11-23T17:22:21.810Z,"31km SSW of Charlotte Amalie, U.S. Virgin Islands",earthquake,1.2,1.2,0,3,reviewed,pr,pr
2016-11-23T11:29:36.080Z,62.2259,-151.0805,74.5,1.3,ml,,,,0.39,ak,ak14394995,2016-11-23T21:09:20.824Z,"51km WSW of Talkeetna, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2016-11-23T11:10:15.160Z,32.7642,130.5841,12.54,3.5,ml,,139,0.435,0.67,us,us10007ctn,2016-11-27T22:22:58.249Z,"11km NW of Uto, Japan",earthquake,4.8,9.8,0.105,12,reviewed,us,us
2016-11-23T11:08:22.200Z,18.712,-67.3235,16,2.9,Md,11,198,0.31620698,0.17,pr,pr16328005,2016-11-23T17:21:05.521Z,"33km NW of San Antonio, Puerto Rico",earthquake,0.7,0.8,0,6,reviewed,pr,pr
2016-11-23T11:02:32.290Z,37.2126,141.423,10,4.4,mb,,150,0.826,0.69,us,us10007bs0,2016-11-23T21:52:43.712Z,"48km SE of Namie, Japan",earthquake,3,1.9,0.12,20,reviewed,us,us
2016-11-23T10:57:20.180Z,19.4846668,-155.9029999,9.99,2.05,md,35,113,0.01383,0.23,hv,hv61492136,2016-11-23T11:00:39.660Z,"2km SE of Captain Cook, Hawaii",earthquake,0.58,0.51,0.1,12,automatic,hv,hv
2016-11-23T10:03:45.653Z,41.8607,-119.6646,10,1.4,ml,5,222.53,0.135,0.1818,nn,nn00567411,2016-11-24T15:58:26.191Z,"67km ESE of Lakeview, Oregon",earthquake,,4.4,0.47,4,reviewed,nn,nn
2016-11-23T09:59:56.990Z,27.1549,140.0256,477.19,5.7,mb,,22,1.925,0.84,us,us10007br5,2016-11-24T00:49:05.875Z,"217km W of Chichi-shima, Japan",earthquake,3.9,7,0.025,597,reviewed,us,us
2016-11-23T09:36:36.820Z,37.3643,141.5726,10,4.6,mb,,133,0.8,0.47,us,us10007bqx,2016-11-23T10:05:31.040Z,"52km ESE of Namie, Japan",earthquake,4.9,1.1,0.094,36,reviewed,us,us
2016-11-23T09:29:06.857Z,62.1527,-141.6413,0,2.4,ml,,,,0.66,ak,ak14393701,2016-11-23T09:39:23.864Z,"148km SSE of Tok, Alaska",earthquake,,0.2,,,automatic,ak,ak
2016-11-23T09:24:29.089Z,63.4776,-147.7713,0,1.9,ml,,,,0.54,ak,ak14393697,2016-11-23T09:39:24.100Z,"59km E of Cantwell, Alaska",earthquake,,0.2,,,automatic,ak,ak
2016-11-23T08:27:24.100Z,18.9577,-64.8977,80,2.6,Md,5,277.2,0.60007461,0.33,pr,pr16328004,2016-11-23T12:02:05.898Z,"66km NNW of Road Town, British Virgin Islands",earthquake,12.9,10.6,0,4,reviewed,pr,pr
2016-11-23T07:58:35.240Z,34.3275,-119.5,2.32,3.3,ml,58,44,0.07277,0.3,ci,ci37748096,2016-11-28T15:44:47.784Z,"8km SSE of Carpinteria, CA",earthquake,0.3,0.67,0.122,313,reviewed,ci,ci
